SHOP_ID,COMPANY_ID,SHOP_CD,SHOP_NAME,BUSINESS_STATUS,USE_DATE_BEGIN,ADDRESS,PROVINCE_DISTRICT,LATITUDE,LONGITUDE,OPEN_DATE,END_DATE,SUPERVISOR_AREA,DISTRICT_CODE,SALE_DISTRICT,PUBLISH_FLG,TYPE,CREATE_DATE,CREATE_USER,UPDATE_DATE,UPDATE_USER,DEL_FLG
011436,1,1436,漕宝路221号,1,2007/3/7,漕宝路221号,上海市,31.171813,121.422219,2007/3/7,2011/7/30,,0601,上海售价区,0,0,2014/9/25 11:33:57,BAT003,2014/9/25 11:33:57,BAT003,0
011437,1,1437,临平路,0,2007/3/21,临平路1号1层03.04单元,上海市虹口区,31.266496,121.505487,2007/3/21,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:34:00,BAT003,2014/9/25 11:34:00,BAT003,0
011438,1,1438,一天下大厦,1,2007/12/31,-,-,,,2007/12/31,2011/4/6,,0601,上海售价区,0,0,2014/9/25 11:35:01,BAT003,2014/9/25 11:35:01,BAT003,0
011439,1,1439,浦江智谷,0,2007/4/3,联航路1188号,上海市闵行区,31.085243,121.533081,2007/4/3,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:35:02,BAT003,2014/9/25 11:35:02,BAT003,0
011440,1,1440,第一人民医院,0,2007/7/25,海宁路100号,上海市虹口区,31.258573,121.496252,2007/7/25,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:35:02,BAT003,2014/9/25 11:35:02,BAT003,0
011441,1,1441,富特北路,1,2007/5/17,富特北路456号D区8块1号楼北,上海市浦东新区,31.341429,121.606894,2007/5/17,2009/1/10,,0601,上海售价区,0,0,2014/9/25 11:35:02,BAT003,2014/9/25 11:35:02,BAT003,0
011442,1,1442,临空经济园区,1,2007/6/26,天山西路789号,上海市长宁区,31.224218,121.360799,2007/6/26,2009/9/15,,0601,上海售价区,0,0,2014/9/25 11:34:33,BAT003,2014/9/25 11:34:33,BAT003,0
011443,1,1443,展讯中心,1,2007/7/3,祖冲路2288号,上海市浦东新区,,,2007/7/3,2012/7/2,,0601,上海售价区,0,0,2014/9/25 11:34:33,BAT003,2014/9/25 11:34:33,BAT003,0
011445,1,1445,第九城市,0,2007/6/27,碧波路690号3号楼,上海市浦东新区,31.205731,121.590071,2007/6/27,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:34:33,BAT003,2014/9/25 11:34:33,BAT003,0
011446,1,1446,莘建东路,1,2007/7/31,莘建东路216号,上海市闵行区,31.118694,121.392263,2007/7/31,2012/7/30,,0601,上海售价区,0,0,2014/9/25 11:34:33,BAT003,2014/9/25 11:34:33,BAT003,0
011447,1,1447,德国中心,1,2007/8/28,科苑路88号2幢114室,上海市浦东新区,31.217246,121.593246,2007/8/28,2012/8/20,,0601,上海售价区,0,0,2014/9/25 11:34:33,BAT003,2014/9/25 11:34:33,BAT003,0
011448,1,1448,森林湾大厦,1,2007/8/29,吴凇路469号,上海市虹口区,,,2007/8/29,2012/7/25,,0601,上海售价区,0,0,2014/9/25 11:34:33,BAT003,2014/9/25 11:34:33,BAT003,0
011449,1,1449,杨树浦路,0,2013/5/21,杨树浦路61号,上海市虹口区,31.256818,121.518546,2013/5/21,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:34:34,BAT003,2014/9/25 11:34:34,BAT003,0
011450,1,1450,华南大厦,1,2007/10/18,东方路1988号,上海市浦东新区,31.204863,121.526249,2007/10/18,2012/11/20,,0601,上海售价区,0,0,2014/9/25 11:34:34,BAT003,2014/9/25 11:34:34,BAT003,0
011451,1,1451,合川路,0,2007/10/17,宜山路2016号,上海市闵行区,31.172798,121.392057,2007/10/17,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:34:34,BAT003,2014/9/25 11:34:34,BAT003,0
011452,1,1452,慧芝湖花园,1,2007/11/15,平型关路,上海市,31.282913,121.466148,2007/11/15,2009/1/15,,0601,上海售价区,0,0,2014/9/25 11:34:34,BAT003,2014/9/25 11:34:34,BAT003,0
011453,1,1453,高桥大同路,1,2007/11/22,大同路447号,上海市浦东新区,31.348158,121.586271,2007/11/22,2000/1/1,,0601,上海售价区,0,0,2014/9/25 11:34:35,BAT003,2014/9/25 11:34:35,BAT003,0
011455,1,1455,银联卡中心,1,2008/12/30,-,-,,,2008/12/30,2011/4/6,,0601,上海售价区,0,0,2014/9/25 11:34:00,BAT003,2014/9/25 11:34:00,BAT003,0
011456,1,1456,安波路,1,2007/12/25,安波路181号1F-A,上海市杨浦区,31.310136,121.542483,2007/12/25,2000/1/1,,0601,上海售价区,0,0,2014/9/25 11:34:01,BAT003,2014/9/25 11:34:01,BAT003,0
011457,1,1457,和创大厦,1,2007/12/25,曹杨路450号,上海市普陀区,31.243012,121.426831,2007/12/25,2012/6/29,,0601,上海售价区,0,0,2014/9/25 11:34:01,BAT003,2014/9/25 11:34:01,BAT003,0
011458,1,1458,莲花大厦,1,2007/12/28,田州路159号15单元底楼大堂A区,上海市徐汇区,31.168249,121.400966,2007/12/28,2009/5/13,,0601,上海售价区,0,0,2014/9/25 11:34:01,BAT003,2014/9/25 11:34:01,BAT003,0
011459,1,1459,河滨西路,1,2007/12/29,河滨西路63号,上海市浦东新区,31.171431,121.780364,2007/12/29,2012/12/26,,0601,上海售价区,0,0,2014/9/25 11:34:02,BAT003,2014/9/25 11:34:02,BAT003,0
011460,1,1460,证券大厦,0,2008/1/22,浦东南路528号地下一层02A室,上海市浦东新区,31.242048,121.517938,2008/1/22,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:34:02,BAT003,2014/9/25 11:34:02,BAT003,0
011461,1,1461,现代交通大厦,1,2008/1/22,恒丰路218号103室,上海市闸北区,31.247741,121.463588,2008/1/22,2013/1/22,,0601,上海售价区,0,0,2014/9/25 11:34:02,BAT003,2014/9/25 11:34:02,BAT003,0
011462,1,1462,集电港2号店,0,2009/11/16,张东路1387号21号楼103室,上海市浦东新区,31.22465,121.644066,2009/11/16,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:34:02,BAT003,2014/9/25 11:34:02,BAT003,0
011463,1,1463,哈一顿酒店,1,2008/4/18,红松东路1000号,上海市闵行区,31.194104,121.403548,2008/4/18,2013/4/15,,0601,上海售价区,0,0,2014/9/25 11:34:03,BAT003,2014/9/25 11:34:03,BAT003,0
011465,1,1465,顾江路,1,2010/12/1,胜利路836号26幢1层101-102室,上海市浦东新区,31.251584,121.707186,2010/12/1,2014/3/27,,0601,上海售价区,0,0,2014/9/25 11:34:03,BAT003,2014/9/25 11:34:03,BAT003,0
011466,1,1466,华夏银行大厦,1,2008/3/26,浦东南路256号大堂北厅,上海市,31.245695,121.515474,2008/3/26,2013/3/23,,0601,上海售价区,0,0,2014/9/25 11:34:54,BAT003,2014/9/25 11:34:54,BAT003,0
011467,1,1467,复旦大学店,1,2008/4/22,邯郸路220号,上海市杨浦区,31.304596,121.509701,2008/4/22,2012/1/10,,0601,上海售价区,0,0,2014/9/25 11:34:54,BAT003,2014/9/25 11:34:54,BAT003,0
011468,1,1468,中潭路2号店,1,2008/4/22,中潭路100弄42号,上海市,31.260552,121.44986,2008/4/22,2012/1/9,,0601,上海售价区,0,0,2014/9/25 11:35:45,BAT003,2014/9/25 11:35:45,BAT003,0
011469,1,1469,鄂尔多斯大厦,1,2008/6/10,浦东南路1118号大堂,上海市,31.233462,121.522406,2008/6/10,2012/1/30,,0601,上海售价区,0,0,2014/9/25 11:35:45,BAT003,2014/9/25 11:35:45,BAT003,0
011470,1,1470,永达国际大厦,1,2008/6/17,龙阳路2277号B1,上海市,31.211393,121.569557,2008/6/17,2013/6/16,,0601,上海售价区,0,0,2014/9/25 11:35:57,BAT003,2014/9/25 11:35:57,BAT003,0
011471,1,1471,现代物流大厦,1,2008/6/25,钦江路102号101室,上海市徐汇区,31.182644,121.416713,2008/6/25,2012/10/31,,0601,上海售价区,0,0,2014/9/25 11:35:57,BAT003,2014/9/25 11:35:57,BAT003,0
011472,1,1472,上实大厦,1,2009/1/6,漕溪北路18号103室,上海市徐汇区,31.198945,121.443869,2009/1/6,2014/2/26,,0601,上海售价区,0,0,2014/9/25 11:35:57,BAT003,2014/9/25 11:35:57,BAT003,0
011473,1,1473,德林路,1,2008/6/30,德林路交通枢纽站,上海市浦东新区,31.332676,121.622565,2008/6/30,2000/1/1,,0601,上海售价区,0,0,2014/9/25 11:35:58,BAT003,2014/9/25 11:35:58,BAT003,0
011475,1,1475,长泰国际金融大厦,1,2008/7/30,世纪大道1589号1楼06单元,上海市浦东新区,31.230555,121.542183,2008/7/30,2011/9/1,,0601,上海售价区,0,0,2014/9/25 11:35:58,BAT003,2014/9/25 11:35:58,BAT003,0
011476,1,1476,公利医院,1,2008/7/21,-,-,,,2008/7/21,2011/4/6,,0601,上海售价区,0,0,2014/9/25 11:35:02,BAT003,2014/9/25 11:35:02,BAT003,0
011477,1,1477,公利医院,1,2008/9/9,苗圃路219号,上海市浦东新区,31.248154,121.554271,2008/9/9,2013/9/9,,0601,上海售价区,0,0,2014/9/25 11:35:03,BAT003,2014/9/25 11:35:03,BAT003,0
011478,1,1478,海事大学,1,2008/8/28,临港新城海港达道1550号,上海市南汇区,39.98878,119.577617,2008/8/28,2013/7/1,,0601,上海售价区,0,0,2014/9/25 11:35:03,BAT003,2014/9/25 11:35:03,BAT003,0
011479,1,1479,龙软万荣,0,2008/9/2,万荣路1188弄7号1楼101,上海市闸北区,31.299953,121.44705,2008/9/2,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:35:03,BAT003,2014/9/25 11:35:03,BAT003,0
011480,1,1480,余姚路,1,2008/8/19,海防路513号3幢101室（余姚路92号）,上海市,31.243514,121.450248,2008/8/19,2009/12/31,,0601,上海售价区,0,0,2014/9/25 11:35:03,BAT003,2014/9/25 11:35:03,BAT003,0
011481,1,1481,古羊路,1,2008/9/17,古羊路493号1层东恻,上海市闵行区,31.197113,121.415141,2008/9/17,2013/9/16,,0601,上海售价区,0,0,2014/9/25 11:34:12,BAT003,2014/9/25 11:34:12,BAT003,0
011482,1,1482,兴园科技广场,0,2008/9/10,桂平路418号105室,上海市徐汇区,31.170486,121.411336,2008/9/10,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:34:12,BAT003,2014/9/25 11:34:12,BAT003,0
011483,1,1483,宝石园,0,2008/9/17,田林路487号20号楼1层东侧,上海市徐汇区,31.170829,121.400526,2008/9/17,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:34:13,BAT003,2014/9/25 11:34:13,BAT003,0
011485,1,1485,东银中心,0,2008/9/26,红宝石路500号北部裙房楼1层,上海市长宁区,31.20414,121.406657,2008/9/26,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:34:13,BAT003,2014/9/25 11:34:13,BAT003,0
011486,1,1486,广通路,1,2008/12/26,广通路66弄2号1层101室,上海市闵行区,31.120597,121.393455,2008/12/26,2011/6/2,,0601,上海售价区,0,0,2014/9/25 11:34:13,BAT003,2014/9/25 11:34:13,BAT003,0
011487,1,1487,世界广场,1,2008/10/22,浦东南路855号B162,上海市浦东新区,31.237932,121.521315,2008/10/22,2010/6/11,,0601,上海售价区,0,0,2014/9/25 11:34:13,BAT003,2014/9/25 11:34:13,BAT003,0
011488,1,1488,电力学院,1,2008/10/28,人民东路科教园区北区34幢,上海市南汇区,22.522803,114.218796,2008/10/28,2013/1/30,,0601,上海售价区,0,0,2014/9/25 11:34:13,BAT003,2014/9/25 11:34:13,BAT003,0
011489,1,1489,上海康城,1,2022/12/31,-,-,,,2022/12/31,2000/1/1,,0601,上海售价区,0,0,2014/9/25 11:34:14,BAT003,2014/9/25 11:34:14,BAT003,0
011490,1,1490,软件园2号店,0,2008/11/12,博霞路21号-2,上海市浦东新区,31.20675,121.609885,2008/11/12,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:34:14,BAT003,2014/9/25 11:34:14,BAT003,0
011491,1,1491,工商外国语学院,1,2008/11/11,勤奋路89号,上海市南汇区,31.151251,121.430127,2008/11/11,2010/10/29,,0601,上海售价区,0,0,2014/9/25 11:34:14,BAT003,2014/9/25 11:34:14,BAT003,0
011492,1,1492,上海中学,0,2008/11/18,上中路400号,上海市徐汇区,31.144613,121.444875,2008/11/18,2099/12/31,,0681,临时售价区（上海中学）,0,0,2014/9/25 11:34:14,BAT003,2014/9/25 11:34:14,BAT003,0
011493,1,1493,时代金融中心,0,2008/11/19,银城中路68号2楼201单元,上海市浦东新区,31.246949,121.513308,2008/11/19,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:34:15,BAT003,2014/9/25 11:34:15,BAT003,0
011495,1,1495,国权北路,0,2008/11/25,国权北路1378号,上海市杨浦区,31.338814,121.506184,2008/11/25,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:34:15,BAT003,2014/9/25 11:34:15,BAT003,0
011496,1,1496,上海政法学院2号店,1,2008/11/26,外青松公路7989号,上海市青浦区,31.115165,121.179005,2008/11/26,2012/8/11,,0601,上海售价区,0,0,2014/9/25 11:34:15,BAT003,2014/9/25 11:34:15,BAT003,0
011497,1,1497,兆丰世贸大厦,0,2008/12/10,江苏路369号兆丰世贸大厦1H,上海市长宁区,31.225391,121.437883,2008/12/10,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:34:16,BAT003,2014/9/25 11:34:16,BAT003,0
011498,1,1498,逸仙路,1,2008/12/23,逸仙路1328号,上海市宝山区,31.324699,121.491426,2008/12/23,2010/8/23,,0601,上海售价区,0,0,2014/9/25 11:34:31,BAT003,2014/9/25 11:34:31,BAT003,0
011499,1,1499,震旦学院,1,2009/2/20,市一路88号,上海市宝山区,31.4241,121.362588,2009/2/20,2014/3/30,,0601,上海售价区,0,0,2014/9/25 11:34:31,BAT003,2014/9/25 11:34:31,BAT003,0
011500,1,1500,环球金融中心,0,2008/9/25,世纪大道100号,上海市浦东新区,31.240721,121.513926,2008/9/25,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:34:31,BAT003,2014/9/25 11:34:31,BAT003,0
011501,1,1501,松江妇幼保健医院,0,2009/1/22,西林北路1010号,上海市松江区,31.030603,121.225478,2009/1/22,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:34:31,BAT003,2014/9/25 11:34:31,BAT003,0
011502,1,1502,远中科研大厦,0,2009/7/22,虹梅路1905号第1层102室,上海市徐汇区,31.175013,121.404581,2009/7/22,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:34:31,BAT003,2014/9/25 11:34:31,BAT003,0
011503,1,1503,高荷路,1,2009/3/2,高荷路577-581号,上海市浦东新区,31.344756,121.584359,2009/3/2,2014/3/31,,0601,上海售价区,0,0,2014/9/25 11:34:32,BAT003,2014/9/25 11:34:32,BAT003,0
011505,1,1505,牡丹江路,1,2009/3/6,牡丹江路1789号,上海市,31.412536,121.487868,2009/3/6,2012/12/1,,0601,上海售价区,0,0,2014/9/25 11:34:32,BAT003,2014/9/25 11:34:32,BAT003,0
011506,1,1506,仙霞路603号,1,2009/3/10,仙霞路603号,上海市长宁区,31.212007,121.394993,2009/3/10,2012/11/22,,0601,上海售价区,0,0,2014/9/25 11:34:32,BAT003,2014/9/25 11:34:32,BAT003,0
011507,1,1507,滴水湖,1,2009/5/19,临港新城主诚区环湖一路99号20-102,上海市南汇区,30.907984,121.931052,2009/5/19,2012/12/21,,0601,上海售价区,0,0,2014/9/25 11:34:32,BAT003,2014/9/25 11:34:32,BAT003,0
011508,1,1508,浦江863,1,2009/5/26,联航路1588号1幢102室,上海市闵行区,31.082622,121.523871,2009/5/26,2014/6/15,,0601,上海售价区,0,0,2014/9/25 11:34:32,BAT003,2014/9/25 11:34:32,BAT003,0
011509,1,1509,吴中路,1,2009/5/27,虹许路358号-1,上海市闵行区,31.187444,121.402558,2009/5/27,2011/6/17,,0601,上海售价区,0,0,2014/9/25 11:34:49,BAT003,2014/9/25 11:34:49,BAT003,0
011510,1,1510,怒江北路,1,2009/5/31,怒江北路598号,上海市普陀区,31.243019,121.392071,2009/5/31,2014/5/30,,0601,上海售价区,0,0,2014/9/25 11:34:49,BAT003,2014/9/25 11:34:49,BAT003,0
011511,1,1511,广元西路12号,0,2009/6/26,广元西路12号,上海市徐汇区,31.204078,121.442646,2009/6/26,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:34:49,BAT003,2014/9/25 11:34:49,BAT003,0
011512,1,1512,紫竹微软,0,2010/1/19,紫星路999号微软大楼一层,上海市闵行区,31.026508,121.45677,2010/1/19,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:34:50,BAT003,2014/9/25 11:34:50,BAT003,0
011513,1,1513,新市北路,1,2009/7/17,新市北路1506号,上海市虹口区,31.311791,121.487544,2009/7/17,2012/2/28,,0601,上海售价区,0,0,2014/9/25 11:34:50,BAT003,2014/9/25 11:34:50,BAT003,0
011515,1,1515,东方维京,0,2009/7/28,仙霞路333号106室,上海市长宁区,31.212094,121.405345,2009/7/28,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:34:50,BAT003,2014/9/25 11:34:50,BAT003,0
011516,1,1516,乌鲁木齐中路,0,2009/7/31,乌鲁木齐中路5号3幢北侧,上海市静安区,31.223097,121.450537,2009/7/31,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:34:50,BAT003,2014/9/25 11:34:50,BAT003,0
011517,1,1517,瑞丰国际大厦,0,2009/8/25,杨树浦路248号,上海市虹口区,31.257267,121.521814,2009/8/25,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:34:51,BAT003,2014/9/25 11:34:51,BAT003,0
011518,1,1518,圣爱大厦,0,2009/8/26,漕溪北路88号103室,上海市徐汇区,31.198148,121.443437,2009/8/26,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:34:51,BAT003,2014/9/25 11:34:51,BAT003,0
011519,1,1519,皇都花园,0,2009/9/4,顾戴路2000弄75号,上海市闵行区,31.139816,121.377299,2009/9/4,2099/12/31,,0601,上海售价区,0,0,2014/10/15 18:53:43,BAT003,2014/10/15 18:53:43,BAT003,0
011520,1,1520,锦江乐园地铁站,1,2009/9/8,沪闵路8053号,上海市徐汇区,31.147915,121.419878,2009/9/8,2013/7/30,,0601,上海售价区,0,0,2014/9/25 11:34:51,BAT003,2014/9/25 11:34:51,BAT003,0
011521,1,1521,上海南站,1,2009/9/21,地铁一号线上海南站站厅层C-103B,上海市徐汇区,31.159191,121.432408,2009/9/21,2011/10/11,,0601,上海售价区,0,0,2014/9/25 11:34:52,BAT003,2014/9/25 11:34:52,BAT003,0
011522,1,1522,大连路地铁站,1,2009/9/30,大连路535号地下一层C1,上海市虹口区,31.264434,121.518822,2009/9/30,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:34:52,BAT003,2014/9/25 11:34:52,BAT003,0
011523,1,1523,峨眉路,1,2009/11/4,峨眉路315号,上海市虹口区,31.256315,121.49689,2009/11/4,2014/10/14,,0601,上海售价区,1,0,2014/12/24 01:00:18,BAT003,2014/12/24 01:00:18,BAT003,0
011525,1,1525,田林路111号,1,2009/11/18,田林路111号,上海市徐汇区,31.175574,121.419658,2009/11/18,2010/12/10,,0601,上海售价区,0,0,2014/9/25 11:34:52,BAT003,2014/9/25 11:34:52,BAT003,0
011526,1,1526,嘉里中心,1,2009/11/23,南京西路1515号108室,上海市静安区,31.230647,121.456796,2009/11/23,2011/12/31,,0601,上海售价区,0,0,2014/9/25 11:34:53,BAT003,2014/9/25 11:34:53,BAT003,0
011527,1,1527,上海康城,0,2009/10/31,莘松路958弄山林道76号,上海市闵行区,31.106316,121.362808,2009/10/31,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:34:53,BAT003,2014/9/25 11:34:53,BAT003,0
011528,1,1528,国顺路209,0,2009/11/17,国顺路209号,上海市杨浦区,31.296852,121.519467,2009/11/17,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:34:53,BAT003,2014/9/25 11:34:53,BAT003,0
011529,1,1529,长阳路,0,2009/11/25,荆州路280号188幢119-122室,上海市杨浦区,31.266162,121.520241,2009/11/25,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:34:54,BAT003,2014/9/25 11:34:54,BAT003,0
011530,1,1530,湘江大厦,1,2009/11/18,中山西路1265弄28号102室,上海市长宁区,31.199251,121.426281,2009/11/18,2014/11/17,,0601,上海售价区,1,0,2014/12/24 01:00:07,BAT003,2014/12/24 01:00:07,BAT003,0
011531,1,1531,宜山路801号,0,2009/11/26,宜山路801号,上海市徐汇区,31.178494,121.414477,2009/11/26,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:35:46,BAT003,2014/9/25 11:35:46,BAT003,0
011532,1,1532,峨山路,0,2009/11/30,峨山路111号3号楼B01,上海市浦东新区,31.220662,121.537481,2009/11/30,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:35:46,BAT003,2014/9/25 11:35:46,BAT003,0
011533,1,1533,张江863二号店,0,2009/12/21,张衡路500弄4号103室,上海市浦东新区,31.191973,121.596673,2009/12/21,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:35:46,BAT003,2014/9/25 11:35:46,BAT003,0
011535,1,1535,国际港务大厦,1,2009/12/8,东大名路358号副楼一层,上海市虹口区,31.252325,121.502492,2009/12/8,2011/6/15,,0601,上海售价区,0,0,2014/9/25 11:35:46,BAT003,2014/9/25 11:35:46,BAT003,0
011536,1,1536,浦建路,1,2009/12/31,浦建路727号102室,上海市浦东新区,31.214022,121.537525,2009/12/31,2011/1/1,,0601,上海售价区,0,0,2014/9/25 11:35:47,BAT003,2014/9/25 11:35:47,BAT003,0
011537,1,1537,天山西路123号,0,2009/12/23,天山西路123号,上海市长宁区,31.221841,121.381743,2009/12/23,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:35:54,BAT003,2014/9/25 11:35:54,BAT003,0
011538,1,1538,张江银行卡园,0,2009/12/28,卡园二路108号9幢1010室,上海市浦东新区,31.24495,121.675658,2009/12/28,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:35:54,BAT003,2014/9/25 11:35:54,BAT003,0
011539,1,1539,临空经济园区,1,2009/12/29,广顺路33号,上海市长宁区,31.2228,121.359646,2009/12/29,2010/7/30,,0601,上海售价区,0,0,2014/9/25 11:35:55,BAT003,2014/9/25 11:35:55,BAT003,0
011540,1,1540,淮海中路527号,1,2010/4/28,淮海中路527号,上海市卢湾区,31.226565,121.475165,2010/4/28,2012/11/30,,0601,上海售价区,0,0,2014/9/25 11:35:55,BAT003,2014/9/25 11:35:55,BAT003,0
011541,1,1541,创新园,0,2010/1/6,科苑路399号10幢103室,上海市浦东新区,31.211216,121.595546,2010/1/6,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:35:55,BAT003,2014/9/25 11:35:55,BAT003,0
011542,1,1542,衡山路,1,2010/1/30,衡山路286号,上海市徐汇区,31.209606,121.451715,2010/1/30,2014/1/7,,0601,上海售价区,0,0,2014/9/25 11:35:55,BAT003,2014/9/25 11:35:55,BAT003,0
011543,1,1543,云南南路66号,1,2010/1/29,云南南路66号,上海市黄浦区,31.234015,121.486688,2010/1/29,2013/1/30,,0601,上海售价区,0,0,2014/9/25 11:35:56,BAT003,2014/9/25 11:35:56,BAT003,0
011545,1,1545,北园路,0,2010/1/28,北园路110号,上海市浦东新区,31.210472,121.528299,2010/1/28,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:35:56,BAT003,2014/9/25 11:35:56,BAT003,0
011546,1,1546,医谷现代商务园,1,2010/2/9,周祝公路337号,上海市浦东新区,31.109751,121.625051,2010/2/9,2015/2/9,,0601,上海售价区,1,0,2015/3/31 01:00:34,BAT003,2015/3/31 01:00:34,BAT003,0
011547,1,1547,中江路,1,2010/2/28,中江路864号,上海市普陀区,31.240609,121.398756,2010/2/28,2014/5/29,,0601,上海售价区,0,0,2014/9/25 11:35:03,BAT003,2014/9/25 11:35:03,BAT003,0
011548,1,1548,浦发财富广场,1,2010/3/15,中山北路1737号1层A101室,上海市普陀区,31.258458,121.440595,2010/3/15,2012/10/8,,0601,上海售价区,0,0,2014/9/25 11:35:04,BAT003,2014/9/25 11:35:04,BAT003,0
011549,1,1549,东江湾路199号,1,2010/3/15,东江湾路199号101室,上海市虹口区,31.273613,121.486219,2010/3/15,2012/12/18,,0601,上海售价区,0,0,2014/9/25 11:35:04,BAT003,2014/9/25 11:35:04,BAT003,0
011550,1,1550,平行关路,1,2010/3/30,平型关路56号2幢1层102室,上海市闸北区,31.271504,121.474079,2010/3/30,2012/2/29,,0601,上海售价区,0,0,2014/9/25 11:35:04,BAT003,2014/9/25 11:35:04,BAT003,0
011551,1,1551,金桥国际,0,2010/3/26,张杨路3611弄6号一层105室,上海市浦东新区,31.263071,121.586011,2010/3/26,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:35:04,BAT003,2014/9/25 11:35:04,BAT003,0
011552,1,1552,张江孵化中心,0,2010/3/18,蔡伦路1690号2号楼,上海市浦东新区,31.196649,121.593875,2010/3/18,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:35:05,BAT003,2014/9/25 11:35:05,BAT003,0
011553,1,1553,中兴通讯,0,2010/3/23,碧波路889号,上海市浦东新区,31.202181,121.591181,2010/3/23,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:35:05,BAT003,2014/9/25 11:35:05,BAT003,0
011555,1,1555,龙华医院,0,2010/3/31,宛平南路725号,上海市徐汇区,31.193716,121.456112,2010/3/31,2099/12/31,,0601,上海售价区,0,0,2014/10/15 18:53:44,BAT003,2014/10/15 18:53:44,BAT003,0
011556,1,1556,浦电路,1,2010/6/19,浦电路118号,上海市浦东新区,31.224514,121.527049,2010/6/19,2013/8/30,,0601,上海售价区,1,0,2014/10/14 18:06:11,BAT003,2014/10/14 18:06:11,BAT003,0
011557,1,1557,八万人体育场,1,2010/4/16,天钥桥路666号,上海市徐汇区,31.189062,121.448783,2010/4/16,2012/11/16,,0601,上海售价区,0,0,2014/9/25 11:35:06,BAT003,2014/9/25 11:35:06,BAT003,0
011558,1,1558,东安路地铁站,1,2010/4/22,东安路地铁站,上海市徐汇区,31.196682,121.461625,2010/4/22,2013/3/30,,0601,上海售价区,0,0,2014/9/25 11:35:06,BAT003,2014/9/25 11:35:06,BAT003,0
011559,1,1559,虹桥路轻轨站,0,2010/4/28,明珠线虹桥路虹桥-3-111号,上海市长宁区,31.203242,121.415572,2010/4/28,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:35:06,BAT003,2014/9/25 11:35:06,BAT003,0
011560,1,1560,东安路,1,2010/4/29,东安路344号,上海市徐汇区,31.196773,121.461289,2010/4/29,2012/12/3,,0601,上海售价区,0,0,2014/9/25 11:35:06,BAT003,2014/9/25 11:35:06,BAT003,0
011561,1,1561,日月光广场,1,2010/9/3,徐家汇路618号B2-F-16,上海市卢湾区,31.212104,121.474064,2010/9/3,2012/12/22,,0601,上海售价区,0,0,2014/9/25 11:35:07,BAT003,2014/9/25 11:35:07,BAT003,0
011562,1,1562,淮海中路1375号,1,2010/6/18,淮海中路1375号,上海市徐汇区,31.217093,121.454846,2010/6/18,2012/12/17,,0601,上海售价区,0,0,2014/9/25 11:35:07,BAT003,2014/9/25 11:35:07,BAT003,0
011563,1,1563,川黄路,1,2010/5/20,川黄路244号,上海市浦东新区,31.196433,121.711783,2010/5/20,2013/9/23,,0601,上海售价区,0,0,2014/9/25 11:35:07,BAT003,2014/9/25 11:35:07,BAT003,0
011565,1,1565,海洋大学,0,2010/6/8,海洋大学共享B区107室,浦东新区临港海事大学与,30.894617,121.902258,2010/6/8,9999/12/31,,0601,上海售价区,0,0,2014/9/25 11:35:23,BAT003,2014/9/25 11:35:23,BAT003,0
