USER_NO,TIME,LONGITUDE,LATITUDE
219,2014/12/1 05:31:05,121.446826,31.199282
219,2014/12/1 05:33:06,121.446912,31.19923
219,2014/12/1 05:35:06,121.446912,31.19923
219,2014/12/1 05:37:06,121.446802,31.199327
219,2014/12/1 05:39:06,121.446912,31.19923
219,2014/12/1 05:39:50,121.446911,31.199229
219,2014/12/1 05:41:51,121.446911,31.199229
219,2014/12/1 05:43:51,121.446837,31.199263
219,2014/12/1 05:45:51,121.446837,31.199263
219,2014/12/1 05:47:51,121.446837,31.199263
219,2014/12/1 05:49:51,121.446837,31.199263
219,2014/12/1 05:51:51,121.446837,31.199263
219,2014/12/1 05:53:51,121.446837,31.199263
219,2014/12/1 05:55:51,121.446837,31.199263
219,2014/12/1 05:57:51,121.446837,31.199263
219,2014/12/1 05:59:51,121.446837,31.199263
219,2014/12/1 06:01:51,121.446837,31.199263
219,2014/12/1 06:03:50,121.446837,31.199263
219,2014/12/3 22:40:23,121.446879,31.199566
219,2014/12/3 22:42:22,121.446879,31.199566
219,2014/12/3 22:44:22,121.446879,31.199566
219,2014/12/3 22:46:22,121.446879,31.199566
219,2014/12/3 22:48:22,121.446879,31.199566
219,2014/12/3 22:50:22,121.446879,31.199566
219,2014/12/3 22:52:22,121.446879,31.199566
219,2014/12/3 22:54:22,121.446879,31.199566
219,2014/12/3 22:56:22,121.446879,31.199566
219,2014/12/3 22:58:22,121.446879,31.199566
219,2014/12/3 23:00:22,121.446879,31.199566
219,2014/12/3 23:02:22,121.446879,31.199566
219,2014/12/3 23:04:25,121.446863,31.199204
219,2014/12/3 23:06:25,121.44687,31.199332
219,2014/12/3 23:08:23,121.44687,31.199332
219,2014/12/3 22:42:22,121.446879,31.199566
219,2014/12/3 22:44:22,121.446879,31.199566
219,2014/12/3 22:46:22,121.446879,31.199566
219,2014/12/3 22:48:22,121.446879,31.199566
219,2014/12/3 22:50:22,121.446879,31.199566
219,2014/12/3 22:52:22,121.446879,31.199566
219,2014/12/3 22:54:22,121.446879,31.199566
219,2014/12/3 22:56:22,121.446879,31.199566
219,2014/12/3 22:58:22,121.446879,31.199566
219,2014/12/3 23:00:22,121.446879,31.199566
219,2014/12/3 23:02:22,121.446879,31.199566
219,2014/12/3 23:04:25,121.446863,31.199204
219,2014/12/3 23:06:25,121.44687,31.199332
219,2014/12/3 23:08:23,121.44687,31.199332
219,2014/12/4 23:10:11,121.446878,31.199307
219,2014/12/4 23:12:12,121.446907,31.199329
219,2014/12/4 23:14:14,121.446881,31.199532
219,2014/12/4 23:16:14,121.446877,31.199235
219,2014/12/4 23:18:13,121.446877,31.199235
1207,2014/12/17 13:49:58,120.281075,31.912054
1207,2014/12/17 13:51:58,120.281081,31.91203
1207,2014/12/17 13:53:58,120.281081,31.91203
1207,2014/12/17 13:55:58,120.281081,31.91203
1207,2014/12/17 14:11:52,120.281084,31.91204
1207,2014/12/17 14:13:52,120.281003,31.912065
1207,2014/12/17 14:15:53,120.281097,31.912023
1207,2014/12/17 14:17:54,120.28103,31.912097
1207,2014/12/17 14:19:53,120.281137,31.912019
1207,2014/12/17 14:21:53,120.281137,31.912019
1207,2014/12/17 14:23:53,120.281137,31.912019
1207,2014/12/17 14:25:53,120.281137,31.912019
1207,2014/12/17 14:27:53,120.281137,31.912019
1207,2014/12/17 14:29:53,120.281137,31.912019
1207,2014/12/17 14:31:53,120.281109,31.912081
1207,2014/12/17 14:33:53,120.281068,31.912093
1207,2014/12/17 14:35:53,120.281043,31.912093
1207,2014/12/17 14:37:54,120.281055,31.912074
1207,2014/12/17 14:39:53,120.281096,31.912042
1207,2014/12/17 14:41:54,120.281121,31.91201
1207,2014/12/17 14:43:54,120.281027,31.912117
1207,2014/12/17 14:45:54,120.281027,31.912117
1207,2014/12/17 14:47:54,120.281027,31.912117
1207,2014/12/17 14:49:54,120.281027,31.912117
1207,2014/12/17 14:51:54,120.281116,31.912006
1207,2014/12/17 14:53:54,120.281116,31.912006
1207,2014/12/17 14:55:54,120.281072,31.912032
1207,2014/12/17 14:57:54,120.281072,31.912032
1207,2014/12/17 14:59:55,120.281081,31.91205
1207,2014/12/17 15:01:55,120.281081,31.91205
1207,2014/12/17 15:03:55,120.28109,31.912077
1207,2014/12/17 15:05:55,120.28109,31.912077
1207,2014/12/17 15:07:55,120.28109,31.912077
1207,2014/12/17 15:09:55,120.281104,31.91201
1207,2014/12/17 15:11:55,120.281052,31.912024
1207,2014/12/17 15:13:55,120.281052,31.912024
1207,2014/12/17 15:15:55,120.281096,31.912054
1207,2014/12/17 15:17:56,120.281049,31.912093
1207,2014/12/17 15:19:56,120.281049,31.912093
1207,2014/12/17 15:21:56,120.281049,31.912093
1207,2014/12/17 15:23:56,120.281059,31.912076
1207,2014/12/17 15:25:56,120.281059,31.912076
1207,2014/12/17 15:27:56,120.281067,31.912026
1207,2014/12/17 15:29:56,120.281067,31.912026
1207,2014/12/17 15:31:59,120.2811,31.912067
1207,2014/12/17 15:33:56,120.281058,31.912012
1207,2014/12/17 15:35:56,120.281058,31.912012
1207,2014/12/17 15:38:20,120.280386,31.911807
1207,2014/12/17 15:39:59,120.280659,31.911687
1207,2014/12/17 15:41:57,120.280659,31.911687
1207,2014/12/17 15:44:01,120.280931,31.911972
1207,2014/12/17 15:45:57,120.281093,31.912076
1207,2014/12/17 15:47:57,120.280995,31.912065
1207,2014/12/17 15:49:58,120.281077,31.912031
1207,2014/12/17 15:51:58,120.281135,31.912009
1207,2014/12/17 15:53:58,120.281053,31.912089
1207,2014/12/17 15:55:58,120.281083,31.91201
1207,2014/12/17 15:57:58,120.28104,31.912104
1207,2014/12/17 15:59:58,120.281097,31.912038
1207,2014/12/17 16:01:58,120.281083,31.912068
1207,2014/12/17 16:03:58,120.2811,31.912053
1207,2014/12/17 16:06:01,120.281113,31.912066
1207,2014/12/17 16:08:38,120.281097,31.912085
1207,2014/12/17 16:10:39,120.281058,31.912086
1207,2014/12/17 16:12:39,120.28105,31.912055
1207,2014/12/17 16:14:39,120.281088,31.912074
1207,2014/12/17 16:16:39,120.281088,31.912074
1207,2014/12/17 16:18:39,120.281077,31.912067
1207,2014/12/17 16:20:39,120.281106,31.912024
1207,2014/12/17 16:22:39,120.281119,31.911992
1207,2014/12/17 16:24:40,120.281056,31.912087
1207,2014/12/17 16:26:40,120.281056,31.912087
1207,2014/12/17 16:28:40,120.281086,31.912064
1207,2014/12/17 16:30:40,120.281086,31.912064
1207,2014/12/17 16:32:41,120.281408,31.912241
1207,2014/12/17 16:34:40,120.281408,31.912241
1207,2014/12/17 16:36:40,120.28104,31.912041
1207,2014/12/17 16:38:40,120.281114,31.912073
1207,2014/12/17 16:40:40,120.281114,31.912073
1207,2014/12/17 16:42:40,120.281114,31.912073
1207,2014/12/17 16:44:40,120.281114,31.912073
1207,2014/12/17 16:46:40,120.281114,31.912073
1207,2014/12/17 16:48:41,120.28111,31.912085
1207,2014/12/17 16:50:41,120.28111,31.912085
1207,2014/12/17 16:52:40,120.28111,31.912085
1207,2014/12/17 16:54:41,120.281109,31.912089
1207,2014/12/17 16:56:41,120.281109,31.912089
1207,2014/12/17 16:58:41,120.281109,31.912089
1207,2014/12/17 17:00:41,120.281109,31.912089
1207,2014/12/17 17:02:41,120.281109,31.912089
1207,2014/12/17 17:04:41,120.281109,31.912089
1207,2014/12/17 17:06:41,120.281109,31.912089
1207,2014/12/17 17:08:41,120.281061,31.912082
1207,2014/12/17 17:10:41,120.281061,31.912082
1207,2014/12/17 17:12:41,120.281061,31.912082
1207,2014/12/17 17:14:41,120.281061,31.912082
1207,2014/12/17 17:16:41,120.281061,31.912082
1207,2014/12/17 17:18:42,120.281061,31.912082
1207,2014/12/17 17:20:42,120.281061,31.912082
1207,2014/12/17 17:22:42,120.281135,31.912006
1207,2014/12/17 17:24:42,120.281112,31.912083
1207,2014/12/17 17:26:42,120.281112,31.912083
1207,2014/12/17 17:28:42,120.281147,31.911993
1207,2014/12/17 17:30:42,120.281147,31.911993
1207,2014/12/17 17:32:42,120.281147,31.911993
1207,2014/12/17 17:34:42,120.281064,31.912107
1207,2014/12/17 17:36:42,120.281114,31.912078
1207,2014/12/17 17:38:43,120.281114,31.912078
1207,2014/12/17 17:40:43,120.281103,31.912089
1207,2014/12/17 17:42:43,120.281103,31.912089
1207,2014/12/17 17:44:43,120.281103,31.912089
1207,2014/12/17 17:46:43,120.281025,31.9121
1207,2014/12/17 17:48:43,120.281025,31.9121
1207,2014/12/17 17:50:43,120.281058,31.912071
1207,2014/12/17 17:52:43,120.281058,31.912071
1207,2014/12/17 17:54:43,120.281058,31.912071
1207,2014/12/17 17:56:44,120.281029,31.912088
1207,2014/12/17 17:58:43,120.281029,31.912088
1207,2014/12/17 18:00:44,120.281029,31.912088
1207,2014/12/17 18:02:44,120.281114,31.91209
1207,2014/12/17 18:04:44,120.281084,31.912061
1207,2014/12/17 18:06:44,120.281078,31.912054
1207,2014/12/17 18:08:44,120.281078,31.912054
1207,2014/12/17 18:10:44,120.281079,31.912031
1207,2014/12/17 18:12:44,120.281079,31.912031
1207,2014/12/17 18:14:44,120.281079,31.912031
1207,2014/12/17 18:16:44,120.281079,31.912031
1207,2014/12/17 18:18:45,120.281073,31.912006
1207,2014/12/17 18:20:45,120.281073,31.912006
1207,2014/12/17 18:22:45,120.281073,31.912006
1207,2014/12/17 18:24:45,120.28103,31.9121
1207,2014/12/17 18:26:45,120.28103,31.9121
1207,2014/12/17 18:28:45,120.28103,31.9121
1207,2014/12/17 18:30:45,120.28103,31.9121
1207,2014/12/17 18:32:45,120.28103,31.9121
1207,2014/12/17 18:34:46,120.28103,31.9121
1207,2014/12/17 18:36:46,120.28103,31.9121
1207,2014/12/17 18:38:46,120.28103,31.9121
1207,2014/12/17 18:40:46,120.28103,31.9121
1207,2014/12/17 18:42:46,120.28103,31.9121
1207,2014/12/17 18:44:46,120.281118,31.911971
1207,2014/12/17 18:46:46,120.28111,31.912029
1207,2014/12/17 18:48:46,120.28111,31.912029
1207,2014/12/17 18:50:46,120.28111,31.912029
1207,2014/12/17 18:52:47,120.281029,31.912081
1207,2014/12/17 18:54:47,120.281091,31.912045
1207,2014/12/17 18:56:47,120.281091,31.912045
1207,2014/12/17 18:58:47,120.281058,31.912078
1207,2014/12/17 19:00:47,120.281099,31.912034
1207,2014/12/17 19:02:47,120.281099,31.912034
1207,2014/12/17 19:04:47,120.281099,31.912034
1207,2014/12/17 19:06:47,120.281099,31.912034
1207,2014/12/17 19:08:47,120.281099,31.912034
1207,2014/12/17 19:10:47,120.281099,31.912034
1207,2014/12/17 19:12:47,120.281099,31.912034
1207,2014/12/17 19:14:48,120.281099,31.912034
1207,2014/12/17 19:16:48,120.281099,31.912034
1207,2014/12/17 19:18:48,120.281099,31.912034
1207,2014/12/17 19:20:48,120.281099,31.912034
1207,2014/12/17 19:22:48,120.281099,31.912034
1207,2014/12/17 19:24:48,120.281099,31.912034
1207,2014/12/17 19:26:48,120.281101,31.912025
1207,2014/12/17 19:28:48,120.281101,31.912025
1207,2014/12/17 19:30:50,120.281081,31.912001
1207,2014/12/17 19:32:49,120.281095,31.912053
1207,2014/12/17 19:34:49,120.281077,31.912063
1207,2014/12/17 19:36:51,120.281071,31.912032
1207,2014/12/17 19:38:49,120.281071,31.912032
1207,2014/12/17 19:40:49,120.281026,31.91206
1207,2014/12/17 19:42:49,120.281026,31.91206
1207,2014/12/17 19:44:49,120.281076,31.912081
1207,2014/12/17 19:46:49,120.281076,31.912081
1207,2014/12/17 19:48:50,120.281128,31.911983
1207,2014/12/17 19:50:49,120.281128,31.911983
1207,2014/12/17 19:52:49,120.281128,31.911983
1207,2014/12/17 19:54:50,120.281093,31.912004
1207,2014/12/17 19:56:50,120.281104,31.912024
1207,2014/12/17 19:58:50,120.281104,31.912024
1207,2014/12/17 20:00:50,120.281104,31.912024
1207,2014/12/17 20:02:50,120.281104,31.912024
1207,2014/12/17 20:04:50,120.281124,31.912032
1207,2014/12/17 20:06:50,120.281124,31.912032
1207,2014/12/17 20:08:50,120.281124,31.912032
1207,2014/12/17 20:10:50,120.281124,31.912032
1207,2014/12/17 20:12:50,120.281124,31.912032
1207,2014/12/17 20:14:51,120.281124,31.912032
1207,2014/12/17 20:16:51,120.281124,31.912032
1207,2014/12/17 20:18:51,120.28111,31.912082
1207,2014/12/17 20:20:51,120.281112,31.912082
1207,2014/12/17 20:22:51,120.281112,31.912082
1207,2014/12/17 20:24:51,120.281112,31.912082
1207,2014/12/17 20:26:51,120.281112,31.912082
1207,2014/12/17 20:28:51,120.281112,31.912082
1207,2014/12/17 20:30:53,120.281084,31.912023
1207,2014/12/17 20:32:51,120.281084,31.912023
1207,2014/12/17 20:34:52,120.281084,31.912023
1207,2014/12/17 20:36:52,120.281065,31.911994
1207,2014/12/17 20:38:52,120.28106,31.911994
1207,2014/12/17 20:40:52,120.28106,31.911994
1207,2014/12/17 20:42:52,120.28106,31.911994
1207,2014/12/17 20:44:52,120.281085,31.91202
1207,2014/12/17 20:46:52,120.281085,31.91202
1207,2014/12/17 20:48:52,120.281085,31.91202
1207,2014/12/17 20:50:53,120.28109,31.912051
1207,2014/12/17 20:52:52,120.28109,31.912051
1207,2014/12/17 20:54:53,120.28109,31.912051
1207,2014/12/17 20:56:53,120.281087,31.912047
1207,2014/12/17 20:58:53,120.281087,31.912047
1207,2014/12/17 21:00:53,120.281026,31.912043
1207,2014/12/17 21:02:53,120.281026,31.912043
1207,2014/12/17 21:04:53,120.281097,31.912022
1207,2014/12/17 21:06:53,120.281097,31.912022
1207,2014/12/17 21:08:53,120.281097,31.912022
1207,2014/12/17 21:10:53,120.281097,31.912022
1207,2014/12/17 21:12:53,120.281097,31.912022
1207,2014/12/17 21:14:54,120.281097,31.912022
1207,2014/12/17 21:16:59,120.281097,31.912022
1207,2014/12/17 21:18:55,120.27878,31.91255
1207,2014/12/17 21:20:53,120.27878,31.91255
1207,2014/12/17 21:22:53,120.27878,31.91255
1207,2014/12/17 21:24:55,120.269604,31.916089
1207,2014/12/17 21:26:53,120.269604,31.916089
1207,2014/12/17 21:28:55,120.250516,31.916281
1207,2014/12/17 21:30:53,120.250516,31.916281
1207,2014/12/17 21:32:55,120.249149,31.924741
1207,2014/12/17 21:34:55,120.245598,31.924675
1207,2014/12/17 21:36:55,120.245598,31.924675
1207,2014/12/17 21:38:55,120.245598,31.924675
1207,2014/12/17 21:40:55,120.245598,31.924675
1207,2014/12/17 21:42:55,120.245598,31.924675
1207,2014/12/17 21:44:55,120.245598,31.924675
1207,2014/12/17 21:46:55,120.245598,31.924675
1207,2014/12/17 21:48:55,120.245598,31.924675
1207,2014/12/17 21:50:55,120.245777,31.923535
1207,2014/12/17 21:52:20,120.24579,31.923178
1207,2014/12/17 21:54:21,120.2449,31.923867
1207,2014/12/17 21:56:21,120.245719,31.923365
1207,2014/12/17 21:58:21,120.245719,31.923365
1207,2014/12/17 22:00:21,120.245719,31.923365
1207,2014/12/17 22:02:21,120.245719,31.923365
1207,2014/12/17 22:04:21,120.245719,31.923365
1207,2014/12/17 22:06:21,120.245719,31.923365
1207,2014/12/17 22:08:21,120.245719,31.923365
1207,2014/12/17 22:10:22,120.24611,31.922789
1207,2014/12/17 22:12:22,120.24611,31.922789
219,2014/12/8 07:04:58,121.447575,31.19997
219,2014/12/8 07:06:56,121.447735,31.199916
219,2014/12/8 07:08:57,121.447735,31.199916
219,2014/12/8 07:10:57,121.447735,31.199916
219,2014/12/8 07:12:58,121.447791,31.199531
219,2014/12/8 07:14:59,121.447247,31.20005
219,2014/12/8 07:16:59,121.447472,31.199995
219,2014/12/8 07:18:59,121.447472,31.199995
219,2014/12/8 07:20:59,121.448313,31.198545
219,2014/12/8 07:22:57,121.448313,31.198545
219,2014/12/8 07:24:59,121.449083,31.200667
219,2014/12/8 07:26:59,121.444819,31.198186
219,2014/12/8 07:28:58,121.445073,31.199952
219,2014/12/8 07:30:59,121.445246,31.200156
219,2014/12/8 07:31:27,121.446812,31.202354
219,2014/12/8 07:32:32,121.446812,31.202354
219,2014/12/8 07:34:30,121.454301,31.213436
219,2014/12/8 07:36:32,121.465921,31.224211
219,2014/12/8 07:38:30,121.480514,31.239036
219,2014/12/8 07:38:54,121.479877,31.230127
219,2014/12/8 07:40:47,121.481469,31.239023
219,2014/12/8 07:42:49,121.472417,31.245603
219,2014/12/8 07:44:47,121.462674,31.254305
219,2014/12/8 07:46:47,121.462054,31.253956
219,2014/12/8 07:48:50,121.461573,31.274436
219,2014/12/8 07:50:50,121.465481,31.265563
219,2014/12/8 07:53:03,121.464946,31.266111
219,2014/12/8 07:54:47,121.464946,31.266111
219,2014/12/8 07:56:50,121.461477,31.265548
219,2014/12/8 07:58:48,121.461149,31.264289
219,2014/12/8 08:00:47,121.461149,31.264289
219,2014/12/8 08:02:48,121.461149,31.264289
219,2014/12/8 08:04:48,121.461149,31.264289
219,2014/12/8 08:05:46,121.461144,31.264522
219,2014/12/8 08:07:45,121.461144,31.264522
219,2014/12/8 08:09:46,121.461144,31.264522
219,2014/12/8 08:11:22,121.461144,31.264522
219,2014/12/8 08:13:23,121.461947,31.263027
219,2014/12/8 08:15:23,121.461913,31.262396
219,2014/12/8 08:17:21,121.461913,31.262396
219,2014/12/8 08:19:23,121.461037,31.264373
219,2014/12/8 08:21:21,121.461037,31.264373
219,2014/12/8 08:23:23,121.461921,31.262336
219,2014/12/8 08:25:22,121.461915,31.263094
219,2014/12/8 08:27:22,121.461915,31.263094
219,2014/12/8 08:29:22,121.461037,31.264373
219,2014/12/8 08:31:22,121.461311,31.264182
219,2014/12/8 08:48:10,121.461144,31.264522
219,2014/12/8 08:50:08,121.461144,31.264522
219,2014/12/8 08:50:58,121.461144,31.264522
219,2014/12/8 08:53:02,121.460559,31.264403
219,2014/12/8 08:55:05,121.460524,31.264421
219,2014/12/8 08:57:03,121.460548,31.264385
219,2014/12/8 08:59:03,121.460548,31.264385
219,2014/12/8 07:04:58,121.447575,31.19997
219,2014/12/8 07:06:56,121.447735,31.199916
219,2014/12/8 07:08:57,121.447735,31.199916
219,2014/12/8 07:10:57,121.447735,31.199916
219,2014/12/8 07:12:58,121.447791,31.199531
219,2014/12/8 07:14:59,121.447247,31.20005
219,2014/12/8 07:16:59,121.447472,31.199995
219,2014/12/8 07:18:59,121.447472,31.199995
219,2014/12/8 07:20:59,121.448313,31.198545
219,2014/12/8 07:22:57,121.448313,31.198545
219,2014/12/8 07:24:59,121.449083,31.200667
219,2014/12/8 07:26:59,121.444819,31.198186
219,2014/12/8 07:28:58,121.445073,31.199952
219,2014/12/8 07:30:59,121.445246,31.200156
219,2014/12/8 07:31:27,121.446812,31.202354
219,2014/12/8 07:32:32,121.446812,31.202354
219,2014/12/8 07:34:30,121.454301,31.213436
219,2014/12/8 07:36:32,121.465921,31.224211
219,2014/12/8 07:38:30,121.480514,31.239036
219,2014/12/8 07:38:54,121.479877,31.230127
219,2014/12/8 07:40:47,121.481469,31.239023
219,2014/12/8 07:42:49,121.472417,31.245603
219,2014/12/8 07:44:47,121.462674,31.254305
219,2014/12/8 07:46:47,121.462054,31.253956
219,2014/12/8 07:48:50,121.461573,31.274436
219,2014/12/8 07:50:50,121.465481,31.265563
219,2014/12/8 07:53:03,121.464946,31.266111
219,2014/12/8 07:54:47,121.464946,31.266111
219,2014/12/8 07:56:50,121.461477,31.265548
219,2014/12/8 07:58:48,121.461149,31.264289
219,2014/12/8 08:00:47,121.461149,31.264289
219,2014/12/8 08:02:48,121.461149,31.264289
219,2014/12/8 08:04:48,121.461149,31.264289
219,2014/12/8 08:05:46,121.461144,31.264522
219,2014/12/8 08:07:45,121.461144,31.264522
219,2014/12/8 08:09:46,121.461144,31.264522
219,2014/12/8 08:11:22,121.461144,31.264522
219,2014/12/8 08:13:23,121.461947,31.263027
219,2014/12/8 08:15:23,121.461913,31.262396
219,2014/12/8 08:17:21,121.461913,31.262396
219,2014/12/8 08:19:23,121.461037,31.264373
219,2014/12/8 08:21:21,121.461037,31.264373
219,2014/12/8 08:23:23,121.461921,31.262336
219,2014/12/8 08:25:22,121.461915,31.263094
219,2014/12/8 08:27:22,121.461915,31.263094
219,2014/12/8 08:29:22,121.461037,31.264373
219,2014/12/8 08:31:22,121.461311,31.264182
219,2014/12/8 08:48:10,121.461144,31.264522
219,2014/12/8 08:50:08,121.461144,31.264522
219,2014/12/8 08:50:58,121.461144,31.264522
219,2014/12/8 08:53:02,121.460559,31.264403
219,2014/12/8 08:55:05,121.460524,31.264421
219,2014/12/8 08:57:03,121.460548,31.264385
219,2014/12/8 08:59:03,121.460548,31.264385
219,2014/12/21 07:26:54,121.446898,31.19933
219,2014/12/21 07:28:55,121.446898,31.19933
219,2014/12/21 07:30:56,121.446898,31.19933
219,2014/12/21 07:31:19,121.446882,31.199273
219,2014/12/21 07:33:21,121.446882,31.199273
219,2014/12/21 07:35:20,121.446877,31.199322
219,2014/12/21 07:37:20,121.446877,31.199322
219,2014/12/21 07:39:20,121.446877,31.199322
219,2014/12/21 07:41:18,121.446877,31.199322
219,2014/12/21 08:09:27,121.446903,31.199262
219,2014/12/21 08:11:26,121.446903,31.199262
219,2014/12/21 08:13:26,121.446903,31.199262
219,2014/12/21 08:15:27,121.446903,31.199262
219,2014/12/21 08:17:27,121.446903,31.199262
219,2014/12/21 08:19:27,121.446903,31.199262
219,2014/12/21 08:21:25,121.446903,31.199262
219,2014/12/21 11:22:47,121.448758,31.198393
219,2014/12/21 11:26:47,121.448006,31.200014
219,2014/12/21 14:51:47,121.447535,31.200056
219,2014/12/21 14:53:48,121.447496,31.200116
219,2014/12/21 14:55:47,121.447496,31.200116
219,2014/12/21 14:57:49,121.447328,31.200194
219,2014/12/21 14:59:50,121.446255,31.200002
219,2014/12/21 15:01:48,121.447555,31.199915
219,2014/12/21 15:03:54,121.44752,31.20013
219,2014/12/21 15:05:54,121.447555,31.199915
219,2014/12/21 15:07:52,121.447555,31.199915
219,2014/12/21 15:09:52,121.447555,31.199915
219,2014/12/21 15:11:52,121.447555,31.199915
219,2014/12/21 15:13:53,121.447555,31.199915
219,2014/12/21 15:15:53,121.447555,31.199915
219,2014/12/21 15:17:53,121.447555,31.199915
219,2014/12/21 15:19:53,121.447555,31.199915
219,2014/12/21 15:21:53,121.447555,31.199915
219,2014/12/21 15:23:53,121.447555,31.199915
219,2014/12/21 15:25:53,121.447555,31.199915
219,2014/12/21 15:27:53,121.447555,31.199915
219,2014/12/21 15:29:53,121.447555,31.199915
219,2014/12/21 15:31:53,121.447555,31.199915
219,2014/12/21 15:33:53,121.447555,31.199915
219,2014/12/21 07:28:55,121.446898,31.19933
219,2014/12/21 07:30:56,121.446898,31.19933
219,2014/12/21 07:31:19,121.446882,31.199273
219,2014/12/21 07:33:21,121.446882,31.199273
219,2014/12/21 07:35:20,121.446877,31.199322
219,2014/12/21 07:37:20,121.446877,31.199322
219,2014/12/21 07:39:20,121.446877,31.199322
219,2014/12/21 07:41:18,121.446877,31.199322
219,2014/12/21 08:09:27,121.446903,31.199262
219,2014/12/21 08:11:26,121.446903,31.199262
219,2014/12/21 08:13:26,121.446903,31.199262
219,2014/12/21 08:15:27,121.446903,31.199262
219,2014/12/21 08:17:27,121.446903,31.199262
219,2014/12/21 08:19:27,121.446903,31.199262
219,2014/12/21 08:21:25,121.446903,31.199262
219,2014/12/21 11:22:47,121.448758,31.198393
219,2014/12/21 11:26:47,121.448006,31.200014
219,2014/12/21 14:51:47,121.447535,31.200056
219,2014/12/21 14:53:48,121.447496,31.200116
219,2014/12/21 14:55:47,121.447496,31.200116
219,2014/12/21 14:57:49,121.447328,31.200194
219,2014/12/21 14:59:50,121.446255,31.200002
219,2014/12/21 15:01:48,121.447555,31.199915
219,2014/12/21 15:03:54,121.44752,31.20013
219,2014/12/21 15:05:54,121.447555,31.199915
219,2014/12/21 15:07:52,121.447555,31.199915
219,2014/12/21 15:09:52,121.447555,31.199915
219,2014/12/21 15:11:52,121.447555,31.199915
219,2014/12/21 15:13:53,121.447555,31.199915
219,2014/12/21 15:15:53,121.447555,31.199915
219,2014/12/21 15:17:53,121.447555,31.199915
219,2014/12/21 15:19:53,121.447555,31.199915
219,2014/12/21 15:21:53,121.447555,31.199915
219,2014/12/21 15:23:53,121.447555,31.199915
219,2014/12/21 15:25:53,121.447555,31.199915
219,2014/12/21 15:27:53,121.447555,31.199915
219,2014/12/21 15:29:53,121.447555,31.199915
219,2014/12/21 15:31:53,121.447555,31.199915
219,2014/12/21 15:33:53,121.447555,31.199915
219,2014/12/26 10:57:39,121.447515,31.200008
219,2014/12/26 10:59:38,121.447515,31.200008
219,2014/12/26 11:01:38,121.447555,31.199915
219,2014/12/26 11:03:39,121.447717,31.199754
219,2014/12/26 11:05:42,121.448048,31.199047
219,2014/12/26 11:07:41,121.448308,31.198542
219,2014/12/26 11:09:40,121.447606,31.200061
219,2014/12/26 11:11:38,121.447606,31.200061
219,2014/12/26 11:13:40,121.447909,31.199359
219,2014/12/26 11:15:43,121.44762,31.199878
219,2014/12/26 11:17:40,121.447476,31.199988
219,2014/12/26 11:19:39,121.447476,31.199988
219,2014/12/26 11:21:39,121.447535,31.200056
219,2014/12/26 11:23:43,121.445927,31.198774
219,2014/12/26 11:25:45,121.447472,31.20006
219,2014/12/26 11:30:00,121.446765,31.199233
219,2014/12/26 11:31:59,121.447328,31.200194
219,2014/12/26 11:33:57,121.447328,31.200194
219,2014/12/26 11:35:58,121.447555,31.199915
219,2014/12/26 11:37:57,121.447555,31.199915
219,2014/12/26 11:39:57,121.447555,31.199915
219,2014/12/26 11:41:57,121.447555,31.199915
219,2014/12/26 11:43:57,121.447555,31.199915
219,2014/12/26 11:45:57,121.447555,31.199915
219,2014/12/26 11:47:57,121.447555,31.199915
219,2014/12/26 11:49:58,121.447555,31.199915
219,2014/12/26 11:51:58,121.447555,31.199915
219,2014/12/26 11:53:58,121.447555,31.199915
219,2014/12/26 11:56:00,121.446421,31.200007
219,2014/12/26 11:58:13,121.44746,31.200088
219,2014/12/26 12:00:12,121.44746,31.200088
219,2014/12/26 12:02:14,121.446255,31.200002
219,2014/12/26 12:04:13,121.447555,31.199915
219,2014/12/26 12:06:14,121.448397,31.200448
219,2014/12/26 12:08:14,121.44762,31.199878
219,2014/12/26 12:10:14,121.447848,31.200121
219,2014/12/26 12:12:13,121.447848,31.200121
219,2014/12/26 12:14:13,121.447848,31.200121
219,2014/12/26 12:16:13,121.447848,31.200121
219,2014/12/26 12:18:15,121.44762,31.199878
219,2014/12/26 12:20:13,121.44762,31.199878
219,2014/12/26 12:22:14,121.447259,31.200045
219,2014/12/26 12:24:15,121.448006,31.200014
219,2014/12/26 12:26:13,121.448006,31.200014
219,2014/12/26 12:28:13,121.448006,31.200014
219,2014/12/26 12:29:07,121.44746,31.200088
219,2014/12/26 12:31:05,121.44746,31.200088
219,2014/12/26 12:33:06,121.44804,31.199982
219,2014/12/26 12:35:05,121.44804,31.199982
219,2014/12/26 12:37:08,121.447555,31.200116
219,2014/12/26 12:39:07,121.447786,31.199548
219,2014/12/26 12:41:07,121.447786,31.199548
219,2014/12/26 12:43:06,121.447328,31.200194
219,2014/12/26 12:45:06,121.447328,31.200194
219,2014/12/26 12:47:08,121.449071,31.200651
219,2014/12/26 12:49:07,121.447259,31.200045
219,2014/12/26 12:51:08,121.447555,31.199915
219,2014/12/26 12:53:06,121.447555,31.199915
219,2014/12/26 12:55:07,121.447606,31.200061
219,2014/12/26 12:57:08,121.44762,31.199878
219,2014/12/26 12:59:06,121.44762,31.199878
219,2014/12/26 12:59:17,121.447515,31.200008
219,2014/12/26 13:01:16,121.447955,31.198891
219,2014/12/26 13:03:14,121.447955,31.198891
219,2014/12/26 13:05:16,121.447535,31.200056
